Customer_ID,Status_Checking_Acc,Duration_in_Months,Credit_History,Purposre_Credit_Taken,Credit_Amount,Savings_Acc,Years_At_Present_Employment,Inst_Rt_Income,Marital_Status_Gender,Other_Debtors_Guarantors,Current_Address_Yrs,Property,Age,Other_Inst_Plans ,Housing,Num_CC,Job,Dependents,Telephone,Foreign_Worker,Default_On_Payment,Count
102401,NA,18,existing credits paid back duly till now,radio/television,1473,<1000,< 1 year,3,male : married/widowed, none,4,0<=100001,39,none,own,1,skilled employee / official,1,yes; registered under the customer�s name,yes,0,1
102402,0<=10000,18,critical account/other credits existing(not at this bank),business,1887,unknown/ no savings account,1 < = < 4 years,4,male : married/widowed, none,4,0<=100001,28,bank,own,2,skilled employee / official,1,none,yes,0,1
102403,NA,24,delay in paying off in the past,business,8648,<1000,< 1 year,2,male : single, none,2,0<=100003,27,bank,own,2,skilled employee / official,1,yes; registered under the customer�s name,yes,1,1
102404,NA,14,delay in paying off in the past,car (new),802,<1000,1 < = < 4 years,4,male : single, none,2,0<=100003,27,none,own,2,unskilled - resident,1,none,yes,0,1
102405,0<=10000,18,delay in paying off in the past,car (new),2899,unknown/ no savings account,>= 7 years,4,male : single, none,4,0<=100003,43,none,own,1,skilled employee / official,2,none,yes,0,1
102406,0<=10000,24,existing credits paid back duly till now,radio/television,2039,<1000,< 1 year,1,male : married/widowed, none,1,0<=100002,22,none,own,1,skilled employee / official,1,yes; registered under the customer�s name,yes,1,1
102407,NA,24,critical account/other credits existing(not at this bank),car (used),2197,unknown/ no savings account,4 < = < 7 years,4,male : single, none,4,0<=100003,43,none,own,2,skilled employee / official,2,yes; registered under the customer�s name,yes,0,1
102408,<0,15,existing credits paid back duly till now,radio/television,1053,<1000,< 1 year,4,male : married/widowed, none,2,0<=100001,27,none,own,1,skilled employee / official,1,none,no,0,1
102409,NA,24,existing credits paid back duly till now,radio/television,3235,5000 <= 10000,>= 7 years,3,male : divorced/separated, none,2,0<=100003,26,none,own,1,management/ self-employed/ highly qualified employee/ officer,1,yes; registered under the customer�s name,yes,0,1
102410,> 10000,12,critical account/other credits existing(not at this bank),car (new),939,5000 <= 10000,4 < = < 7 years,4,male : married/widowed, none,2,0<=100001,28,none,own,3,skilled employee / official,1,yes; registered under the customer�s name,yes,1,1
102411,0<=10000,24,existing credits paid back duly till now,radio/television,1967,<1000,>= 7 years,4,female : divorced/separated/married, none,4,0<=100003,20,none,own,1,skilled employee / official,1,yes; registered under the customer�s name,yes,0,1
102412,NA,33,critical account/other credits existing(not at this bank),car (used),7253,<1000,4 < = < 7 years,3,male : single, none,2,0<=100003,35,none,own,2,management/ self-employed/ highly qualified employee/ officer,1,yes; registered under the customer�s name,yes,0,1
102413,NA,12,critical account/other credits existing(not at this bank),business,2292,<1000, unemployed,4,male : single, none,2,0<=100003,42,stores,own,2,management/ self-employed/ highly qualified employee/ officer,1,yes; registered under the customer�s name,yes,1,1
102414,NA,10,existing credits paid back duly till now,car (new),1597,5000 <= 10000,1 < = < 4 years,3,male : single, none,2,0<=100004,40,none,rent,1,unskilled - resident,2,none,no,0,1
102415,<0,24,existing credits paid back duly till now,car (new),1381,unknown/ no savings account,1 < = < 4 years,4,female : divorced/separated/married, none,2,0<=100002,35,none,own,1,skilled employee / official,1,none,yes,1,1
102416,NA,36,critical account/other credits existing(not at this bank),car (used),5842,<1000,>= 7 years,2,male : single, none,2,0<=100002,35,none,own,2,skilled employee / official,2,yes; registered under the customer�s name,yes,0,1
102417,<0,12,existing credits paid back duly till now,car (new),2579,<1000,< 1 year,4,male : single, none,1,0<=100001,33,none,own,1,unskilled - resident,2,none,yes,1,1
102418,<0,18,delay in paying off in the past,education,8471,unknown/ no savings account,1 < = < 4 years,1,female : divorced/separated/married, none,2,0<=100003,23,none,rent,2,skilled employee / official,1,yes; registered under the customer�s name,yes,0,1
102419,NA,21,existing credits paid back duly till now,car (new),2782,5000 <= 10000,4 < = < 7 years,1,female : divorced/separated/married, none,2,0<=100003,31,bank,own,1,management/ self-employed/ highly qualified employee/ officer,1,none,yes,0,1
102420,0<=10000,18,existing credits paid back duly till now,car (new),1042,unknown/ no savings account,1 < = < 4 years,4,female : divorced/separated/married, none,2,0<=100002,33,none,own,1,skilled employee / official,1,none,yes,1,1
102421,NA,15,existing credits paid back duly till now,car (new),3186,>= 10000,4 < = < 7 years,2,female : divorced/separated/married, none,3,0<=100003,20,none,rent,1,skilled employee / official,1,none,yes,0,1
102422,0<=10000,12,existing credits paid back duly till now,car (used),2028,unknown/ no savings account,1 < = < 4 years,4,male : single, none,2,0<=100003,30,none,own,1,skilled employee / official,1,none,yes,0,1
102423,0<=10000,12,critical account/other credits existing(not at this bank),car (new),958,<1000,4 < = < 7 years,2,male : single, none,3,0<=100001,47,none,own,2,unskilled - resident,2,none,yes,0,1
102424,NA,21,delay in paying off in the past,furniture/equipment,1591,1000 <= 5000,4 < = < 7 years,4,male : single, none,3,0<=100001,34,none,own,2,management/ self-employed/ highly qualified employee/ officer,1,none,yes,0,1
102425,0<=10000,12,existing credits paid back duly till now,furniture/equipment,2762,unknown/ no savings account,>= 7 years,1,female : divorced/separated/married, none,2,0<=100002,25,bank,own,1,skilled employee / official,1,yes; registered under the customer�s name,yes,1,1
102426,0<=10000,18,existing credits paid back duly till now,car (used),2779,<1000,1 < = < 4 years,1,male : married/widowed, none,3,0<=100003,21,none,rent,1,skilled employee / official,1,yes; registered under the customer�s name,yes,0,1
102427,NA,28,critical account/other credits existing(not at this bank),radio/television,2743,<1000,>= 7 years,4,male : single, none,2,0<=100003,29,none,own,2,skilled employee / official,1,none,yes,0,1
102428,NA,18,critical account/other credits existing(not at this bank),radio/television,1149,>= 10000,1 < = < 4 years,4,male : single, none,3,0<=100001,46,none,own,2,skilled employee / official,1,none,yes,0,1
102429,NA,9,existing credits paid back duly till now,furniture/equipment,1313,<1000,>= 7 years,1,male : single, none,4,0<=100003,20,none,own,1,skilled employee / official,1,none,yes,0,1
102430,<0,18,critical account/other credits existing(not at this bank),repairs,1190,<1000, unemployed,2,female : divorced/separated/married, none,4,0<=100004,55,none,for free,3, unemployed/ unskilled - non-resident,2,none,yes,1,1
102431,NA,5,existing credits paid back duly till now,business,3448,<1000,4 < = < 7 years,1,male : single, none,4,0<=100001,74,none,own,1,unskilled - resident,1,none,yes,0,1
102432,0<=10000,24,existing credits paid back duly till now,car (used)0,11328,<1000,1 < = < 4 years,2,male : single,co-applicant,3,0<=100003,29,bank,own,2,management/ self-employed/ highly qualified employee/ officer,1,yes; registered under the customer�s name,yes,1,1
102433,<0,6,critical account/other credits existing(not at this bank),furniture/equipment,1872,<1000, unemployed,4,male : single, none,4,0<=100004,36,none,for free,3,management/ self-employed/ highly qualified employee/ officer,1,yes; registered under the customer�s name,yes,0,1
102434,NA,24,critical account/other credits existing(not at this bank),repairs,2058,<1000,1 < = < 4 years,4,male : divorced/separated, none,2,0<=100001,33,none,own,2,skilled employee / official,1,yes; registered under the customer�s name,yes,0,1
102435,<0,9,existing credits paid back duly till now,furniture/equipment,2136,<1000,1 < = < 4 years,3,male : single, none,2,0<=100001,25,none,own,1,skilled employee / official,1,none,yes,0,1
102436,0<=10000,12,existing credits paid back duly till now,radio/television,1484,unknown/ no savings account,1 < = < 4 years,2,male : married/widowed, none,1,0<=100001,25,none,own,1,skilled employee / official,1,yes; registered under the customer�s name,yes,1,1
102437,NA,6,existing credits paid back duly till now,repairs,660,5000 <= 10000,4 < = < 7 years,2,male : married/widowed, none,4,0<=100001,23,none,rent,1,unskilled - resident,1,none,yes,0,1
102438,NA,24,critical account/other credits existing(not at this bank),car (new),1287,>= 10000,>= 7 years,4,female : divorced/separated/married, none,4,0<=100001,37,none,own,2,skilled employee / official,1,yes; registered under the customer�s name,yes,0,1
102439,<0,42,critical account/other credits existing(not at this bank),repairs,3394,<1000, unemployed,4,male : single,co-applicant,4,0<=100003,65,none,own,2, unemployed/ unskilled - non-resident,1,none,yes,0,1
102440,> 10000,12,all credits at this bank paid back duly ,business,609,<1000,< 1 year,4,female : divorced/separated/married, none,1,0<=100001,26,none,own,1, unemployed/ unskilled - non-resident,1,none,yes,1,1
102441,NA,12,existing credits paid back duly till now,car (new),1884,<1000,>= 7 years,4,male : single, none,4,0<=100003,39,none,own,1,management/ self-employed/ highly qualified employee/ officer,1,yes; registered under the customer�s name,yes,0,1
102442,<0,12,existing credits paid back duly till now,furniture/equipment,1620,<1000,1 < = < 4 years,2,female : divorced/separated/married,co-applicant,3,0<=100002,30,none,own,1,skilled employee / official,1,none,yes,0,1
102443,0<=10000,20,delay in paying off in the past,car (used)0,2629,<1000,1 < = < 4 years,2,male : single, none,3,0<=100003,29,bank,own,2,skilled employee / official,1,yes; registered under the customer�s name,yes,0,1
102444,NA,12,existing credits paid back duly till now,education,719,<1000,>= 7 years,4,male : single, none,4,0<=100003,41,bank,own,1,unskilled - resident,2,none,yes,1,1
102445,0<=10000,48,critical account/other credits existing(not at this bank),furniture/equipment,5096,<1000,1 < = < 4 years,2,female : divorced/separated/married, none,3,0<=100003,30,none,own,1,management/ self-employed/ highly qualified employee/ officer,1,yes; registered under the customer�s name,yes,1,1
102446,NA,9,critical account/other credits existing(not at this bank),education,1244,unknown/ no savings account,>= 7 years,4,female : divorced/separated/married, none,4,0<=100002,41,none,rent,2,unskilled - resident,1,none,yes,0,1
102447,<0,36,existing credits paid back duly till now,car (new),1842,<1000,< 1 year,4,female : divorced/separated/married, none,4,0<=100003,34,none,own,1,skilled employee / official,1,yes; registered under the customer�s name,yes,1,1
102448,0<=10000,7,existing credits paid back duly till now,radio/television,2576,<1000,1 < = < 4 years,2,male : single,guarantor,2,0<=100001,35,none,own,1,skilled employee / official,1,none,yes,0,1
102449,> 10000,12,existing credits paid back duly till now,furniture/equipment,1424,unknown/ no savings account,>= 7 years,3,female : divorced/separated/married, none,4,0<=100001,55,none,own,1,management/ self-employed/ highly qualified employee/ officer,1,yes; registered under the customer�s name,yes,0,1
102450,0<=10000,15,delay in paying off in the past,repairs,1512,>= 10000,1 < = < 4 years,3,male : married/widowed, none,3,0<=100002,61,stores,own,2,skilled employee / official,1,none,yes,1,1
102451,NA,36,critical account/other credits existing(not at this bank),car (used),11054,unknown/ no savings account,1 < = < 4 years,4,male : single, none,2,0<=100003,30,none,own,1,management/ self-employed/ highly qualified employee/ officer,1,yes; registered under the customer�s name,yes,0,1
102452,NA,6,existing credits paid back duly till now,radio/television,518,<1000,1 < = < 4 years,3,female : divorced/separated/married, none,1,0<=100001,29,none,own,1,skilled employee / official,1,none,yes,0,1
102453,NA,12, no credits taken/all credits paid back duly,furniture/equipment,2759,<1000,>= 7 years,2,male : single, none,4,0<=100002,34,none,own,2,skilled employee / official,1,none,yes,0,1
102454,NA,24,existing credits paid back duly till now,car (used),2670,<1000,>= 7 years,4,male : single, none,4,0<=100003,35,none,own,1,management/ self-employed/ highly qualified employee/ officer,1,yes; registered under the customer�s name,yes,0,1
102455,<0,24,existing credits paid back duly till now,car (new),4817,<1000,4 < = < 7 years,2,male : single,co-applicant,3,0<=100002,31,none,own,1,skilled employee / official,1,yes; registered under the customer�s name,yes,1,1
102456,NA,24,existing credits paid back duly till now,car (used),2679,<1000,< 1 year,4,female : divorced/separated/married, none,1,0<=100004,29,none,own,1,management/ self-employed/ highly qualified employee/ officer,1,yes; registered under the customer�s name,yes,0,1
102457,<0,11,critical account/other credits existing(not at this bank),car (new),3905,<1000,1 < = < 4 years,2,male : single, none,2,0<=100001,36,none,rent,2,skilled employee / official,2,none,yes,0,1
102458,<0,12,existing credits paid back duly till now,car (used),3386,<1000,>= 7 years,3,male : single, none,4,0<=100004,35,none,for free,1,skilled employee / official,1,yes; registered under the customer�s name,yes,1,1
